user_id,content_id,watch_date,watch_duration,device_type
U0882,C0412,2023-11-26,36,Laptop
U0172,C0377,2023-06-16,70,Mobile
U0871,C0284,2021-05-10,43,Smart TV
U0510,C0468,2022-07-12,78,Smart TV
U0260,C0395,2024-01-17,38,Laptop
U0459,C0320,2023-10-27,28,Laptop
U0236,C0475,2022-02-05,52,Desktop
U0289,C0389,2024-03-02,82,Mobile
U0877,C0290,2024-06-15,13,Mobile
U0025,C0176,2023-12-08,25,Mobile
U0430,C0497,2023-03-10,62,Mobile
U0784,C0498,2022-06-28,46,Tablet
U0527,C0311,2021-05-22,75,Smart TV
U0131,C0346,2024-01-22,51,Laptop
U0502,C0411,2024-06-18,50,Laptop
U0525,C0077,2024-03-13,137,Tablet
U0117,C0107,2022-10-02,111,Laptop
U0656,C0024,2023-05-16,69,Smart TV
U0617,C0341,2024-05-03,12,Desktop
U0721,C0125,2023-03-09,73,Desktop
U0679,C0049,2024-04-25,35,Desktop
U0163,C0226,2023-11-07,44,Desktop
U0894,C0491,2022-09-17,57,Desktop
U0738,C0173,2024-03-01,46,Desktop
U0005,C0326,2023-12-01,58,Desktop
U0816,C0390,2023-12-16,49,Mobile
U0115,C0020,2023-05-23,28,Mobile
U0289,C0357,2024-04-09,121,Desktop
U0440,C0150,2022-06-16,29,Desktop
U0093,C0275,2024-04-16,79,Mobile
U0252,C0078,2024-04-15,51,Smart TV
U0820,C0178,2022-06-05,68,Mobile
U0444,C0467,2023-07-16,81,Smart TV
U0345,C0230,2021-11-14,14,Tablet
U0237,C0263,2023-01-20,107,Tablet
U0122,C0356,2023-09-22,75,Desktop
U0249,C0170,2022-09-27,116,Desktop
U0830,C0253,2023-01-15,76,Laptop
U0869,C0214,2023-09-15,32,Smart TV
U0677,C0050,2024-02-18,79,Smart TV
U0288,C0392,2024-01-30,46,Laptop
U0513,C0183,2021-11-02,46,Laptop
U0553,C0083,2024-05-21,110,Tablet
U0356,C0105,2024-06-07,51,Mobile
U0934,C0416,2023-05-02,93,Laptop
U0159,C0050,2024-06-13,15,Laptop
U0654,C0484,2022-05-15,44,Mobile
U0391,C0245,2023-04-28,61,Mobile
U0676,C0355,2023-12-15,128,Smart TV
U0688,C0364,2023-08-27,61,Desktop
U0006,C0391,2024-04-06,69,Laptop
U0985,C0285,2022-08-07,37,Laptop
U0314,C0008,2024-06-23,97,Desktop
U0889,C0072,2022-11-24,31,Mobile
U0783,C0450,2023-10-01,58,Smart TV
U0383,C0245,2022-12-16,106,Smart TV
U0350,C0195,2024-01-25,76,Mobile
U0033,C0392,2024-02-27,90,Mobile
U0456,C0490,2022-12-04,72,Smart TV
U0911,C0140,2021-10-02,13,Laptop
U0679,C0387,2024-01-05,21,Desktop
U0231,C0092,2023-09-29,61,Tablet
U0384,C0259,2024-02-10,51,Mobile
U0589,C0125,2024-05-21,54,Tablet
U0620,C0472,2024-03-28,51,Tablet
U0033,C0350,2023-12-29,25,Laptop
U0015,C0204,2023-11-02,19,Mobile
U0239,C0467,2020-08-22,81,Desktop
U0252,C0049,2024-06-13,9,Laptop
U0479,C0043,2023-02-14,58,Laptop
U0768,C0113,2024-03-31,72,Tablet
U0281,C0288,2022-08-30,70,Mobile
U0481,C0206,2021-05-03,42,Mobile
U0902,C0448,2023-10-07,40,Smart TV
U0969,C0147,2022-05-13,80,Tablet
U0557,C0320,2024-06-05,23,Tablet
U0195,C0264,2023-11-02,59,Tablet
U0618,C0486,2023-12-02,90,Desktop
U0419,C0215,2023-04-29,33,Laptop
U0006,C0282,2022-08-22,82,Laptop
U0856,C0120,2023-08-22,0,Tablet
U0398,C0067,2023-10-30,150,Laptop
U0766,C0018,2024-06-14,79,Laptop
U0683,C0003,2023-09-11,78,Smart TV
U0750,C0116,2023-08-23,72,Mobile
U0773,C0227,2023-12-25,98,Smart TV
U0847,C0485,2024-04-19,43,Mobile
U0654,C0396,2020-06-21,77,Tablet
U0784,C0049,2022-06-13,88,Mobile
U0228,C0144,2023-05-31,29,Mobile
U0270,C0190,2023-02-20,90,Desktop
U0271,C0497,2021-12-17,41,Mobile
U0498,C0322,2023-08-20,72,Laptop
U0424,C0299,2023-06-24,76,Laptop
U0519,C0263,2024-03-13,50,Smart TV
U0425,C0228,2020-12-03,73,Laptop
U0416,C0292,2024-02-22,54,Smart TV
U0257,C0255,2024-03-30,61,Desktop
U0696,C0277,2023-07-13,22,Laptop
U0392,C0223,2021-07-14,75,Laptop
U0818,C0283,2023-12-05,39,Smart TV
U0186,C0098,2023-07-07,59,Desktop
U0463,C0430,2024-03-29,20,Laptop
U0225,C0448,2020-03-25,54,Smart TV
U0841,C0250,2023-04-26,84,Smart TV
U0393,C0129,2024-02-11,53,Mobile
U0675,C0415,2024-05-12,58,Mobile
U0049,C0095,2020-08-11,17,Mobile
U0910,C0228,2024-03-07,83,Tablet
U0021,C0215,2022-10-29,6,Tablet
U0669,C0139,2023-03-02,45,Mobile
U0205,C0391,2023-12-30,73,Desktop
U0238,C0134,2021-12-26,76,Desktop
U0756,C0474,2022-09-27,15,Desktop
U0085,C0037,2023-12-02,29,Mobile
U0397,C0034,2023-04-14,93,Tablet
U0779,C0293,2023-11-23,93,Desktop
U0557,C0422,2024-03-21,59,Smart TV
U0511,C0229,2024-02-13,48,Desktop
U0659,C0050,2024-05-25,102,Desktop
U0954,C0267,2023-11-20,78,Desktop
U0438,C0029,2022-01-05,58,Mobile
U0568,C0264,2022-03-03,37,Tablet
U0902,C0495,2022-11-15,89,Laptop
U0377,C0366,2024-02-15,94,Smart TV
U0365,C0317,2023-08-28,58,Tablet
U0365,C0320,2023-10-08,79,Desktop
U0795,C0292,2023-04-05,61,Tablet
U0825,C0213,2023-03-20,66,Tablet
U0611,C0244,2020-10-26,18,Mobile
U0486,C0466,2024-04-12,77,Mobile
U0727,C0374,2023-03-02,86,Desktop
U0005,C0450,2023-10-04,61,Mobile
U0044,C0230,2020-11-11,67,Mobile
U0087,C0101,2023-11-16,42,Mobile
U0572,C0153,2024-06-08,95,Tablet
U0889,C0449,2023-01-31,76,Smart TV
U0186,C0463,2022-05-26,39,Tablet
U0843,C0348,2023-03-20,8,Laptop
U0888,C0368,2021-12-11,35,Smart TV
U0624,C0405,2023-12-03,9,Mobile
U0656,C0279,2022-11-15,27,Laptop
U0955,C0022,2024-06-15,29,Laptop
U0783,C0120,2024-01-10,44,Tablet
U0054,C0114,2024-02-21,69,Tablet
U0625,C0047,2023-11-28,96,Mobile
U0306,C0421,2023-08-17,23,Desktop
U0899,C0142,2023-08-12,38,Desktop
U0691,C0486,2023-01-31,50,Desktop
U0681,C0384,2023-02-10,56,Smart TV
U0028,C0353,2022-04-25,118,Smart TV
U0400,C0498,2022-12-16,68,Tablet
U0683,C0363,2023-10-01,36,Tablet
U0505,C0166,2023-05-24,64,Mobile
U0283,C0061,2023-02-25,135,Mobile
U0990,C0104,2023-09-19,49,Desktop
U0716,C0030,2023-07-31,75,Tablet
U0290,C0252,2024-02-19,69,Desktop
U0727,C0033,2021-06-07,46,Tablet
U0947,C0328,2020-09-11,51,Smart TV
U0788,C0240,2024-05-31,11,Smart TV
U0276,C0032,2023-01-06,99,Smart TV
U0062,C0014,2022-06-30,64,Tablet
U0368,C0007,2022-09-20,22,Tablet
U0031,C0010,2022-11-04,80,Desktop
U0549,C0141,2023-08-28,126,Desktop
U0032,C0430,2023-07-01,87,Desktop
U0313,C0459,2023-06-26,54,Mobile
U0532,C0272,2023-02-05,58,Laptop
U0871,C0384,2022-05-09,55,Tablet
U0646,C0434,2021-01-01,56,Desktop
U0351,C0127,2022-03-03,69,Mobile
U0042,C0383,2022-04-23,79,Laptop
U0699,C0224,2024-03-06,58,Mobile
U0095,C0278,2020-11-05,79,Smart TV
U0004,C0074,2023-11-14,74,Smart TV
U0350,C0417,2024-04-15,85,Desktop
U0378,C0219,2021-10-11,67,Desktop
U0132,C0476,2024-06-19,74,Smart TV
U0425,C0492,2021-12-10,109,Laptop
U0027,C0425,2022-12-07,82,Mobile
U0524,C0007,2023-01-20,56,Laptop
U0743,C0231,2022-12-16,92,Smart TV
U0371,C0456,2023-11-16,17,Desktop
U0806,C0409,2024-02-29,29,Desktop
U0526,C0280,2023-01-27,40,Smart TV
U0177,C0405,2021-01-16,52,Smart TV
U0900,C0186,2023-02-22,65,Laptop
U0263,C0034,2023-12-23,83,Tablet
U0956,C0288,2021-08-25,46,Mobile
U0781,C0270,2022-02-08,70,Desktop
U0093,C0472,2022-09-02,45,Mobile
U0231,C0472,2023-12-30,69,Tablet
U0970,C0306,2022-04-17,62,Laptop
U0230,C0179,2022-11-06,84,Smart TV
U0390,C0001,2022-12-27,15,Mobile
U0048,C0497,2024-05-11,82,Smart TV
U0871,C0139,2022-07-09,50,Desktop
U0627,C0126,2023-09-14,32,Laptop
U0195,C0163,2024-04-20,38,Laptop
U0743,C0113,2023-06-05,57,Laptop
U0361,C0402,2022-12-24,39,Mobile
U0037,C0422,2023-09-19,55,Smart TV
U0073,C0302,2024-04-15,67,Mobile
U0373,C0130,2023-09-15,87,Smart TV
U0151,C0096,2022-07-22,26,Tablet
U0503,C0239,2023-07-28,8,Mobile
U0945,C0069,2024-02-23,57,Mobile
U0897,C0082,2022-09-25,65,Desktop
U0150,C0483,2024-01-09,31,Desktop
U0844,C0044,2023-02-27,4,Smart TV
U0930,C0242,2023-06-29,36,Laptop
U0014,C0441,2022-04-23,73,Desktop
U0408,C0097,2022-08-22,34,Mobile
U0329,C0327,2021-06-28,47,Smart TV
U0504,C0022,2022-10-30,0,Tablet
U0062,C0492,2022-11-05,73,Laptop
U0061,C0063,2023-08-14,65,Tablet
U0335,C0363,2021-07-30,44,Tablet
U0467,C0121,2020-07-21,61,Mobile
U0015,C0316,2024-01-08,28,Laptop
U0419,C0121,2023-09-21,49,Desktop
U0368,C0401,2023-08-13,19,Smart TV
U0499,C0367,2022-12-10,63,Laptop
U0325,C0135,2022-06-25,112,Smart TV
U0790,C0402,2024-05-23,54,Desktop
U0472,C0268,2024-02-21,18,Tablet
U0968,C0172,2023-12-24,98,Mobile
U0483,C0119,2023-11-25,25,Laptop
U0562,C0313,2023-09-18,100,Desktop
U0881,C0123,2022-11-21,31,Mobile
U0722,C0253,2023-10-20,67,Desktop
U0990,C0256,2024-05-15,26,Smart TV
U0056,C0123,2023-02-16,51,Tablet
U0301,C0394,2024-03-27,39,Smart TV
U0882,C0370,2022-06-13,102,Tablet
U0111,C0193,2023-06-21,45,Tablet
U0818,C0315,2024-01-05,30,Smart TV
U0363,C0469,2020-12-01,57,Laptop
U0118,C0371,2023-11-29,49,Mobile
U0228,C0087,2023-03-07,10,Smart TV
U0412,C0492,2023-07-15,41,Smart TV
U0668,C0123,2022-05-26,38,Tablet
U0917,C0047,2023-05-04,77,Smart TV
U0431,C0132,2024-03-10,74,Mobile
U0404,C0360,2024-01-12,55,Tablet
U0084,C0404,2023-07-17,52,Mobile
U0736,C0485,2023-04-01,94,Laptop
U0496,C0110,2024-02-06,113,Mobile
U0143,C0103,2022-12-05,83,Mobile
U0766,C0440,2022-09-19,75,Tablet
U0735,C0318,2020-11-06,91,Mobile
U0363,C0183,2023-10-17,75,Laptop
U0975,C0486,2021-02-07,54,Desktop
U0023,C0379,2023-07-31,0,Laptop
U0033,C0033,2023-10-28,55,Desktop
U0615,C0317,2022-11-21,21,Tablet
U0843,C0368,2022-07-03,36,Tablet
U0254,C0500,2022-09-13,66,Smart TV
U0772,C0254,2024-02-01,105,Tablet
U0973,C0166,2024-04-30,84,Desktop
U0266,C0253,2022-08-02,129,Mobile
U0608,C0450,2021-01-18,0,Mobile
U0460,C0151,2024-04-22,86,Tablet
U0960,C0379,2024-04-06,93,Desktop
U0262,C0173,2024-01-02,73,Mobile
U0026,C0315,2021-12-26,79,Desktop
U0731,C0257,2023-12-29,19,Tablet
U0615,C0448,2022-01-28,61,Tablet
U0565,C0454,2022-08-31,60,Desktop
U0872,C0053,2024-06-10,67,Smart TV
U0588,C0244,2023-06-28,29,Tablet
U0858,C0177,2022-01-17,44,Tablet
U0239,C0322,2020-08-13,84,Desktop
U0709,C0449,2024-06-20,34,Laptop
U0833,C0082,2024-05-10,121,Mobile
U0431,C0008,2024-03-10,84,Mobile
U0948,C0398,2022-12-06,73,Tablet
U0160,C0061,2022-12-05,80,Tablet
U0258,C0418,2022-09-15,57,Laptop
U0811,C0290,2021-08-14,77,Mobile
U0707,C0177,2021-09-21,61,Smart TV
U0821,C0015,2023-02-25,68,Desktop
U0500,C0448,2024-05-30,81,Laptop
U0557,C0452,2024-03-07,99,Mobile
U0501,C0270,2022-10-17,99,Desktop
U0639,C0369,2022-09-01,90,Mobile
U0079,C0332,2020-11-10,76,Desktop
U0108,C0081,2022-01-10,82,Smart TV
U0401,C0091,2024-02-04,79,Laptop
U0079,C0435,2020-11-09,13,Smart TV
U0150,C0494,2024-01-04,92,Tablet
U0940,C0436,2022-07-21,20,Laptop
U0968,C0434,2024-02-23,100,Tablet
U0761,C0064,2021-01-08,24,Mobile
U0268,C0068,2024-03-25,60,Desktop
U0918,C0182,2023-07-02,102,Smart TV
U0814,C0484,2024-02-04,115,Laptop
U0861,C0213,2023-10-21,61,Smart TV
U0848,C0437,2023-03-15,87,Laptop
U0846,C0038,2024-05-19,109,Laptop
U0443,C0308,2021-07-23,82,Laptop
U0922,C0364,2023-10-01,93,Desktop
U0037,C0159,2023-11-05,0,Mobile
U0321,C0090,2022-01-24,30,Smart TV
U0634,C0137,2024-02-09,40,Tablet
U0528,C0309,2023-09-25,41,Tablet
U0156,C0214,2021-04-18,33,Mobile
U0438,C0299,2021-06-14,67,Tablet
U0519,C0094,2023-04-19,9,Desktop
U0239,C0191,2021-04-01,62,Mobile
U0323,C0168,2021-10-14,40,Mobile
U0774,C0466,2023-11-27,56,Tablet
U0635,C0231,2023-12-07,80,Mobile
U0676,C0158,2023-03-20,7,Desktop
U0475,C0412,2021-11-05,2,Smart TV
U0405,C0273,2024-01-22,42,Smart TV
U0010,C0413,2023-06-21,108,Tablet
U0891,C0480,2022-03-22,1,Smart TV
U0216,C0006,2023-07-12,42,Mobile
U0823,C0103,2023-12-19,86,Desktop
U0198,C0057,2023-08-26,50,Tablet
U0267,C0111,2023-09-29,40,Tablet
U0432,C0108,2021-03-19,82,Tablet
U0014,C0007,2022-01-31,86,Smart TV
U0459,C0307,2024-05-16,109,Mobile
U0405,C0026,2023-10-23,94,Desktop
U0139,C0425,2023-12-18,4,Laptop
U0226,C0327,2023-03-17,107,Laptop
U0957,C0246,2022-06-13,64,Tablet
U0348,C0483,2022-06-07,63,Laptop
U0321,C0470,2023-11-26,59,Desktop
U0958,C0409,2021-07-17,69,Mobile
U0362,C0170,2023-09-01,82,Laptop
U0195,C0168,2024-04-29,27,Tablet
U0688,C0157,2024-05-11,55,Tablet
U0270,C0258,2023-03-10,77,Smart TV
U0834,C0331,2023-09-10,56,Mobile
U0117,C0338,2024-03-25,85,Desktop
U0991,C0407,2022-11-04,41,Smart TV
U0973,C0357,2023-11-19,103,Desktop
U0082,C0323,2024-01-28,77,Tablet
U0084,C0206,2024-04-18,101,Laptop
U0143,C0123,2022-03-23,78,Desktop
U0951,C0232,2023-07-20,12,Mobile
U0677,C0356,2023-11-07,27,Laptop
U0137,C0356,2021-11-20,21,Tablet
U0328,C0205,2023-12-15,71,Desktop
U0440,C0146,2023-11-02,57,Mobile
U0287,C0404,2022-03-31,87,Tablet
U0508,C0460,2023-06-24,67,Tablet
U0495,C0213,2023-08-05,65,Desktop
U0161,C0311,2023-07-17,91,Tablet
U0698,C0041,2022-09-17,71,Desktop
U0142,C0399,2023-06-15,52,Smart TV
U0774,C0244,2024-03-15,96,Tablet
U0588,C0435,2022-11-17,108,Desktop
U0453,C0324,2023-11-27,25,Desktop
U0468,C0145,2024-02-11,23,Desktop
U0348,C0025,2023-01-23,89,Mobile
U0630,C0031,2023-06-02,108,Laptop
U0247,C0447,2024-05-02,91,Tablet
U0963,C0397,2024-06-28,53,Desktop
U0966,C0193,2023-05-31,65,Mobile
U0096,C0436,2023-02-21,20,Desktop
U0471,C0066,2023-03-13,76,Laptop
U0931,C0426,2023-08-04,30,Smart TV
U0501,C0013,2023-05-24,42,Desktop
U0009,C0333,2023-02-16,70,Laptop
U0626,C0178,2023-10-01,95,Smart TV
U0381,C0101,2023-07-07,68,Desktop
U0666,C0250,2021-10-19,56,Desktop
U0829,C0142,2023-01-14,96,Desktop
U0861,C0499,2024-05-11,37,Laptop
U0691,C0014,2024-03-14,24,Desktop
U0379,C0488,2023-11-18,86,Desktop
U0966,C0144,2023-09-25,94,Laptop
U0525,C0399,2021-07-22,68,Mobile
U0322,C0285,2024-06-03,97,Desktop
U0232,C0345,2022-03-31,75,Laptop
U0806,C0279,2023-07-31,73,Mobile
U0724,C0382,2020-05-18,33,Tablet
U0613,C0123,2023-08-05,42,Smart TV
U0776,C0042,2023-01-13,41,Desktop
U0430,C0171,2023-08-23,22,Laptop
U0122,C0500,2024-06-25,22,Smart TV
U0917,C0258,2023-02-26,93,Tablet
U0998,C0458,2020-06-18,97,Mobile
U0706,C0063,2023-07-19,27,Desktop
U0756,C0303,2023-06-23,127,Tablet
U0034,C0032,2021-08-15,85,Smart TV
U0177,C0172,2021-11-11,103,Tablet
U0392,C0396,2021-08-21,96,Smart TV
U0319,C0074,2023-02-01,84,Desktop
U0694,C0202,2023-08-13,8,Smart TV
U0713,C0221,2023-10-17,31,Smart TV
U0395,C0288,2023-06-19,20,Desktop
U0659,C0343,2024-04-04,33,Laptop
U0681,C0324,2023-11-13,41,Laptop
U0659,C0450,2023-11-05,46,Desktop
U0943,C0324,2023-07-05,3,Desktop
U0561,C0196,2023-12-16,58,Smart TV
U0996,C0358,2021-08-20,28,Desktop
U0610,C0499,2022-01-26,15,Laptop
U0581,C0044,2022-04-23,72,Desktop
U0955,C0261,2021-04-23,0,Laptop
U0337,C0245,2024-06-26,55,Mobile
U0275,C0225,2024-04-10,41,Tablet
U0295,C0010,2024-06-20,56,Desktop
U0030,C0018,2024-06-23,81,Smart TV
U0433,C0379,2023-06-21,45,Smart TV
U0727,C0172,2021-04-06,100,Tablet
U0532,C0034,2022-09-20,103,Laptop
U0127,C0259,2023-04-01,86,Mobile
U0484,C0058,2023-04-13,100,Smart TV
U0697,C0307,2024-06-11,39,Laptop
U0215,C0139,2023-07-05,78,Smart TV
U0295,C0440,2023-11-17,2,Mobile
U0974,C0060,2024-06-04,18,Tablet
U0485,C0097,2023-01-24,66,Smart TV
U0577,C0324,2024-03-12,13,Laptop
U0935,C0149,2022-11-14,79,Desktop
U0530,C0456,2022-03-20,26,Desktop
U0166,C0468,2024-06-09,64,Mobile
U0835,C0292,2023-12-23,72,Mobile
U0799,C0343,2023-07-05,21,Desktop
U0001,C0303,2024-03-04,74,Laptop
U0388,C0358,2021-11-27,44,Tablet
U0157,C0259,2021-10-20,9,Smart TV
U0373,C0413,2024-05-02,68,Laptop
U0581,C0415,2022-07-23,84,Laptop
U0934,C0451,2024-02-11,53,Mobile
U0511,C0474,2023-12-31,61,Tablet
U0119,C0108,2022-10-09,71,Tablet
U0156,C0149,2022-10-19,101,Desktop
U0249,C0206,2023-09-09,27,Mobile
U0800,C0061,2023-01-06,118,Laptop
U0174,C0320,2024-01-04,32,Laptop
U0552,C0446,2023-05-29,56,Laptop
U0100,C0346,2024-06-01,21,Tablet
U0045,C0301,2021-05-25,60,Tablet
U0950,C0246,2021-07-05,83,Mobile
U0754,C0148,2021-01-29,83,Desktop
U0010,C0314,2022-10-13,49,Smart TV
U0864,C0046,2022-02-09,24,Laptop
U0395,C0090,2024-02-13,90,Tablet
U0338,C0196,2024-01-20,80,Smart TV
U0440,C0170,2022-10-11,24,Mobile
U0759,C0009,2023-02-23,130,Smart TV
U0781,C0138,2022-05-19,42,Desktop
U0303,C0431,2023-11-29,74,Desktop
U0933,C0431,2022-09-28,56,Laptop
U0165,C0123,2023-09-16,100,Laptop
U0284,C0448,2023-01-25,69,Mobile
U0897,C0436,2020-11-06,81,Tablet
U0710,C0395,2024-05-26,54,Tablet
U0424,C0146,2022-07-21,0,Mobile
U0100,C0218,2024-01-18,39,Tablet
U0807,C0338,2022-08-21,55,Mobile
U0523,C0094,2024-02-22,0,Mobile
U0845,C0157,2023-07-17,82,Mobile
U0997,C0296,2020-05-16,85,Tablet
U0426,C0100,2022-10-23,26,Laptop
U0240,C0422,2024-03-18,95,Tablet
U0169,C0084,2022-02-20,71,Tablet
U0981,C0492,2023-08-04,121,Tablet
U0913,C0012,2024-02-27,38,Tablet
U0881,C0305,2022-08-03,30,Smart TV
U0364,C0118,2023-12-13,5,Desktop
U0576,C0245,2024-05-16,72,Smart TV
U0602,C0009,2024-03-16,4,Mobile
U0811,C0490,2023-04-02,52,Laptop
U0287,C0315,2022-11-22,44,Smart TV
U0747,C0103,2024-01-28,94,Smart TV
U0289,C0254,2024-02-28,65,Desktop
U0379,C0442,2024-03-23,49,Laptop
U0535,C0331,2023-05-31,29,Laptop
U0849,C0409,2024-04-17,31,Desktop
U0135,C0277,2023-03-20,53,Laptop
U0872,C0060,2024-04-19,98,Smart TV
U0509,C0187,2022-12-27,44,Tablet
U0442,C0037,2023-07-22,99,Desktop
U0628,C0241,2024-03-18,10,Tablet
U0595,C0136,2023-06-09,43,Mobile
U0628,C0460,2023-10-21,97,Tablet
U0589,C0237,2023-07-17,63,Tablet
U0067,C0401,2023-02-15,77,Mobile
U0088,C0282,2024-06-25,84,Tablet
U0274,C0236,2023-03-11,29,Laptop
U0157,C0378,2023-02-15,110,Mobile
U0206,C0478,2024-06-11,60,Mobile
U0036,C0388,2024-04-25,35,Smart TV
U0608,C0236,2022-08-02,37,Laptop
U0272,C0327,2023-11-11,0,Tablet
U0045,C0077,2020-12-31,42,Smart TV
U0308,C0300,2021-12-06,87,Mobile
U0160,C0312,2022-06-19,91,Tablet
U0680,C0241,2024-05-15,70,Smart TV
U0697,C0435,2024-05-03,32,Desktop
U0217,C0180,2023-10-01,29,Mobile
U0062,C0198,2023-07-18,77,Tablet
U0195,C0089,2024-03-11,97,Laptop
U0281,C0285,2024-04-03,60,Desktop
U0374,C0078,2024-04-13,0,Mobile
U0219,C0263,2023-07-04,101,Desktop
U0136,C0427,2022-11-29,39,Desktop
U0902,C0163,2023-03-21,22,Laptop
U0827,C0022,2022-04-25,50,Mobile
U0206,C0276,2023-06-11,60,Desktop
U0365,C0483,2023-08-20,32,Tablet
U0260,C0459,2024-04-21,78,Tablet
U0220,C0338,2024-02-10,73,Tablet
U0021,C0004,2023-07-15,74,Tablet
U0179,C0001,2023-06-24,86,Smart TV
U0366,C0034,2022-04-13,60,Tablet
U0529,C0306,2023-02-04,94,Laptop
U0413,C0404,2021-07-10,113,Laptop
U0353,C0142,2021-11-03,9,Laptop
U0339,C0353,2024-04-16,32,Mobile
U0783,C0378,2024-04-27,76,Mobile
U0276,C0213,2022-01-11,108,Tablet
U0847,C0480,2024-04-06,57,Smart TV
U0151,C0079,2021-11-15,52,Desktop
U0136,C0467,2023-02-13,16,Laptop
U0919,C0207,2022-10-15,124,Laptop
U0958,C0444,2022-09-02,88,Mobile
U0480,C0032,2022-09-01,96,Laptop
U0248,C0077,2023-09-18,32,Laptop
U0818,C0428,2024-05-26,90,Mobile
U0808,C0245,2023-01-31,71,Desktop
U0087,C0118,2021-08-03,76,Laptop
U0992,C0394,2024-04-19,63,Desktop
U0282,C0129,2020-12-01,78,Smart TV
U0868,C0322,2023-12-08,40,Mobile
U0127,C0176,2022-01-05,123,Desktop
U0340,C0377,2024-03-16,76,Desktop
U0271,C0114,2020-12-11,43,Mobile
U0827,C0484,2023-06-24,68,Mobile
U0551,C0441,2023-07-06,65,Smart TV
U0815,C0035,2024-04-08,87,Smart TV
U0777,C0293,2024-02-10,58,Desktop
U0124,C0202,2022-07-18,94,Laptop
U0835,C0327,2022-10-07,96,Smart TV
U0185,C0113,2023-12-24,42,Smart TV
U0177,C0155,2022-01-27,83,Smart TV
U0268,C0294,2023-09-03,26,Tablet
U0222,C0400,2022-02-14,38,Tablet
U0200,C0445,2021-10-08,119,Smart TV
U0219,C0214,2023-06-11,21,Desktop
U0135,C0320,2022-05-17,78,Tablet
U0749,C0011,2024-06-29,70,Laptop
U0708,C0355,2023-04-04,94,Tablet
U0585,C0126,2024-02-13,88,Desktop
U0496,C0324,2023-09-29,77,Laptop
U0934,C0034,2024-05-13,30,Smart TV
U0379,C0323,2024-06-13,21,Tablet
U0743,C0488,2023-02-20,46,Mobile
U0782,C0443,2023-12-05,34,Desktop
U0116,C0432,2023-12-05,89,Laptop
U0498,C0371,2024-01-27,32,Mobile
U0747,C0107,2023-12-24,32,Mobile
U0586,C0167,2024-04-11,71,Desktop
U0443,C0480,2022-08-25,62,Mobile
U0520,C0167,2022-03-31,78,Laptop
U0835,C0125,2024-01-26,95,Mobile
U0823,C0384,2024-05-26,58,Laptop
U0862,C0358,2022-10-27,91,Desktop
U0810,C0284,2024-01-06,19,Mobile
U0664,C0204,2024-03-04,81,Smart TV
U0962,C0071,2022-08-24,99,Laptop
U0362,C0122,2023-09-13,54,Desktop
U0158,C0243,2023-01-07,79,Tablet
U0008,C0206,2024-02-03,27,Mobile
U0337,C0128,2023-07-23,55,Desktop
U0970,C0340,2022-07-15,47,Mobile
U0507,C0012,2022-12-07,49,Tablet
U0855,C0107,2024-06-08,99,Desktop
U0573,C0287,2022-10-09,113,Laptop
U0033,C0248,2023-08-19,51,Tablet
U0329,C0352,2021-05-20,50,Desktop
U0273,C0180,2024-05-22,60,Smart TV
U0507,C0297,2023-12-28,75,Mobile
U0965,C0389,2023-10-24,0,Smart TV
U0041,C0414,2023-06-14,34,Laptop
U0479,C0081,2024-02-08,58,Laptop
U0614,C0084,2022-11-08,46,Desktop
U0910,C0032,2024-04-27,52,Desktop
U0823,C0274,2024-05-03,22,Smart TV
U0134,C0434,2022-01-08,67,Smart TV
U0386,C0280,2023-10-31,135,Tablet
U0416,C0059,2024-01-29,89,Tablet
U0893,C0115,2024-05-17,93,Tablet
U0589,C0156,2022-11-02,53,Smart TV
U0027,C0196,2022-12-26,77,Smart TV
U0962,C0487,2022-10-23,60,Tablet
U0664,C0316,2021-09-23,79,Smart TV
U0454,C0482,2021-08-08,76,Tablet
U0763,C0150,2021-04-20,8,Tablet
U0263,C0226,2024-02-24,79,Tablet
U0168,C0002,2022-07-20,61,Desktop
U0314,C0100,2023-02-09,134,Tablet
U0316,C0148,2023-08-18,80,Desktop
U0160,C0184,2023-09-23,28,Mobile
U0209,C0482,2022-10-02,95,Mobile
U0878,C0335,2023-10-17,45,Laptop
U0733,C0302,2020-12-25,67,Mobile
U0066,C0383,2024-05-18,105,Desktop
U0174,C0379,2023-10-15,97,Tablet
U0065,C0138,2021-12-08,64,Smart TV
U0741,C0203,2024-04-14,57,Mobile
U0166,C0453,2022-04-14,57,Smart TV
U0521,C0468,2024-01-31,67,Laptop
U0729,C0149,2023-03-30,117,Desktop
U0949,C0471,2024-04-09,40,Mobile
U0265,C0238,2021-03-04,84,Mobile
U0046,C0348,2023-12-30,70,Desktop
U0146,C0457,2023-07-17,42,Smart TV
U0915,C0029,2023-01-31,90,Desktop
U0733,C0084,2022-01-15,3,Smart TV
U0385,C0409,2024-02-13,59,Smart TV
U0979,C0499,2024-05-06,32,Laptop
U0358,C0150,2023-09-06,63,Smart TV
U0046,C0446,2024-03-26,30,Laptop
U0452,C0075,2022-04-11,70,Mobile
U0711,C0487,2023-06-01,62,Desktop
U0016,C0404,2020-12-26,31,Desktop
U0447,C0252,2023-11-26,92,Smart TV
U0698,C0145,2022-12-22,54,Mobile
U0744,C0104,2022-06-20,58,Tablet
U0115,C0136,2021-11-28,18,Smart TV
